ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774125202673,1774125202744,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.673
1774125202762,1774125202838,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.762
1774125202772,1774125202841,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.772
1774125202778,1774125202849,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.778
1774125202823,1774125202891,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.823
1774125202846,1774125202910,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.846
1774125202877,1774125202942,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.877
1774125202964,1774125203028,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:22.964
1774125203692,1774125203755,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:23.692
1774125203891,1774125203957,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:23.891
1774125204251,1774125204328,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:24.251
1774125204373,1774125204439,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:24.373
1774125204430,1774125204494,btc-updown-15m-1774125000,Down,trade,0.34,6.93,,0.34,0.35,2026-03-21 20:33:24.430
1774125204733,1774125204860,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:24.733
1774125204763,1774125204853,btc-updown-15m-1774125000,Down,trade,0.35,17.714284,,0.34,0.35,2026-03-21 20:33:24.763
1774125205360,1774125205428,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:25.360
1774125205376,1774125205441,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:25.376
1774125205673,1774125205738,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:25.673
1774125206137,1774125206214,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:26.137
1774125206834,1774125206899,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:26.834
1774125206865,1774125206927,btc-updown-15m-1774125000,Down,trade,0.35,33.82857,,0.34,0.35,2026-03-21 20:33:26.865
1774125207421,1774125207485,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:27.421
1774125207464,1774125207531,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:27.464
1774125207499,1774125207562,btc-updown-15m-1774125000,Down,trade,0.35,8.457141,,0.34,0.35,2026-03-21 20:33:27.499
1774125209138,1774125209203,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:29.138
1774125209493,1774125209557,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:29.493
1774125209524,1774125209589,btc-updown-15m-1774125000,Down,trade,0.35,28.571427,,0.34,0.35,2026-03-21 20:33:29.524
1774125210425,1774125210493,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:30.425
1774125211051,1774125211139,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:31.051
1774125213017,1774125213094,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:33.017
1774125213105,1774125213171,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:33.105
1774125213141,1774125213204,btc-updown-15m-1774125000,Down,trade,0.35,6.342856,,0.34,0.35,2026-03-21 20:33:33.141
1774125213711,1774125213775,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:33.711
1774125213741,1774125213806,btc-updown-15m-1774125000,Down,trade,0.34,1.1,,0.34,0.35,2026-03-21 20:33:33.741
1774125213744,1774125213813,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:33.744
1774125213780,1774125213843,btc-updown-15m-1774125000,Down,trade,0.35,10.571427,,0.34,0.35,2026-03-21 20:33:33.780
1774125214089,1774125214152,btc-updown-15m-1774125000,Down,book,,,,0.34,0.35,2026-03-21 20:33:34.089
1774125214820,1774125214885,btc-updown-15m-1774125000,Down,book,,,,0.34,0.36,2026-03-21 20:33:34.820
1774125214854,1774125214917,btc-updown-15m-1774125000,Down,trade,0.36,56.324721,,0.34,0.36,2026-03-21 20:33:34.854
1774125216025,1774125216089,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:36.025
1774125216054,1774125216118,btc-updown-15m-1774125000,Down,trade,0.37,39.0,,0.36,0.37,2026-03-21 20:33:36.054
1774125216479,1774125216543,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:36.479
1774125218075,1774125218145,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:38.075
1774125218191,1774125218255,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:38.191
1774125218219,1774125218282,btc-updown-15m-1774125000,Down,trade,0.37,32.432431,,0.36,0.37,2026-03-21 20:33:38.219
1774125218684,1774125218749,btc-updown-15m-1774125000,Down,book,,,,0.35,0.37,2026-03-21 20:33:38.684
1774125219692,1774125219756,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:39.692
1774125219722,1774125219786,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:39.722
1774125219723,1774125219786,btc-updown-15m-1774125000,Down,trade,0.36,6.722221,,0.35,0.36,2026-03-21 20:33:39.723
1774125220464,1774125220536,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:40.464
1774125221030,1774125221169,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:41.030
1774125221423,1774125221488,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:41.423
1774125221682,1774125221758,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:41.682
1774125222187,1774125222253,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:42.187
1774125224100,1774125224164,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:44.100
1774125225410,1774125225473,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:45.410
1774125226266,1774125226331,btc-updown-15m-1774125000,Down,book,,,,0.35,0.36,2026-03-21 20:33:46.266
1774125226272,1774125226338,btc-updown-15m-1774125000,Down,book,,,,0.35,0.37,2026-03-21 20:33:46.272
1774125226296,1774125226358,btc-updown-15m-1774125000,Down,trade,0.36,25.0,,0.35,0.37,2026-03-21 20:33:46.296
1774125226303,1774125226368,btc-updown-15m-1774125000,Down,trade,0.36,20.0,,0.35,0.37,2026-03-21 20:33:46.303
1774125226562,1774125226626,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:46.562
1774125226589,1774125226652,btc-updown-15m-1774125000,Down,trade,0.37,24.0,,0.36,0.37,2026-03-21 20:33:46.589
1774125226727,1774125226791,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:46.727
1774125226731,1774125226795,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:46.731
1774125227067,1774125227131,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:47.067
1774125227210,1774125227274,btc-updown-15m-1774125000,Down,book,,,,0.35,0.37,2026-03-21 20:33:47.210
1774125227240,1774125227303,btc-updown-15m-1774125000,Down,trade,0.37,5.297296,,0.35,0.37,2026-03-21 20:33:47.240
1774125228171,1774125228245,btc-updown-15m-1774125000,Down,book,,,,0.36,0.37,2026-03-21 20:33:48.171
1774125230422,1774125230492,btc-updown-15m-1774125000,Down,book,,,,0.36,0.38,2026-03-21 20:33:50.422
1774125230464,1774125230535,btc-updown-15m-1774125000,Down,trade,0.38,15.0,,0.36,0.38,2026-03-21 20:33:50.464
1774125230464,1774125230536,btc-updown-15m-1774125000,Down,book,,,,0.36,0.38,2026-03-21 20:33:50.464
1774125230504,1774125230569,btc-updown-15m-1774125000,Down,book,,,,0.36,0.38,2026-03-21 20:33:50.504
1774125230510,1774125230579,btc-updown-15m-1774125000,Down,book,,,,0.36,0.39,2026-03-21 20:33:50.510
1774125230512,1774125230576,btc-updown-15m-1774125000,Down,trade,0.38,15.0,,0.36,0.38,2026-03-21 20:33:50.512
1774125230522,1774125230585,btc-updown-15m-1774125000,Down,trade,0.38,15.0,,0.36,0.39,2026-03-21 20:33:50.522
1774125230542,1774125230605,btc-updown-15m-1774125000,Down,trade,0.38,32.35,,0.36,0.39,2026-03-21 20:33:50.542
1774125230756,1774125230842,btc-updown-15m-1774125000,Down,book,,,,0.38,0.39,2026-03-21 20:33:50.756
1774125231059,1774125231122,btc-updown-15m-1774125000,Down,book,,,,0.38,0.39,2026-03-21 20:33:51.059
1774125231090,1774125231153,btc-updown-15m-1774125000,Down,trade,0.39,2.820511,,0.38,0.39,2026-03-21 20:33:51.090
1774125231148,1774125231214,btc-updown-15m-1774125000,Down,book,,,,0.38,0.39,2026-03-21 20:33:51.148
1774125231421,1774125231490,btc-updown-15m-1774125000,Down,book,,,,0.38,0.39,2026-03-21 20:33:51.421
1774125231452,1774125231520,btc-updown-15m-1774125000,Down,trade,0.39,6.461537,,0.38,0.39,2026-03-21 20:33:51.452
1774125231481,1774125231557,btc-updown-15m-1774125000,Down,book,,,,0.38,0.4,2026-03-21 20:33:51.481
1774125231485,1774125231569,btc-updown-15m-1774125000,Down,book,,,,0.38,0.4,2026-03-21 20:33:51.485
1774125231513,1774125231593,btc-updown-15m-1774125000,Down,trade,0.4,14.0,,0.38,0.4,2026-03-21 20:33:51.513
1774125231521,1774125231593,btc-updown-15m-1774125000,Down,trade,0.4,64.0,,0.38,0.4,2026-03-21 20:33:51.521
1774125231632,1774125231775,btc-updown-15m-1774125000,Down,book,,,,0.39,0.4,2026-03-21 20:33:51.632
1774125231635,1774125231780,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.635
1774125231661,1774125231724,btc-updown-15m-1774125000,Down,trade,0.4,4.175,,0.38,0.4,2026-03-21 20:33:51.661
1774125231708,1774125231770,btc-updown-15m-1774125000,Down,trade,0.4,5.82,,0.38,0.4,2026-03-21 20:33:51.708
1774125231751,1774125231820,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.751
1774125231784,1774125231848,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.784
1774125231799,1774125231862,btc-updown-15m-1774125000,Down,trade,0.41,15.0,,0.4,0.41,2026-03-21 20:33:51.799
1774125231813,1774125231876,btc-updown-15m-1774125000,Down,trade,0.41,15.0,,0.4,0.41,2026-03-21 20:33:51.813
1774125231819,1774125231883,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.819
1774125231840,1774125231903,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.840
1774125231849,1774125231911,btc-updown-15m-1774125000,Down,trade,0.41,15.0,,0.4,0.41,2026-03-21 20:33:51.849
1774125231868,1774125231938,btc-updown-15m-1774125000,Down,trade,0.41,19.097559,,0.4,0.41,2026-03-21 20:33:51.868
1774125231873,1774125231938,btc-updown-15m-1774125000,Down,book,,,,0.4,0.42,2026-03-21 20:33:51.873
1774125231900,1774125231964,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:51.900
1774125231929,1774125231996,btc-updown-15m-1774125000,Down,trade,0.41,4.17073,,0.4,0.41,2026-03-21 20:33:51.929
1774125232142,1774125232207,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:52.142
1774125232171,1774125232234,btc-updown-15m-1774125000,Down,trade,0.4,0.19,,0.4,0.41,2026-03-21 20:33:52.171
1774125232212,1774125232277,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:52.212
1774125232267,1774125232331,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:52.267
1774125232298,1774125232361,btc-updown-15m-1774125000,Down,trade,0.4,0.14,,0.4,0.41,2026-03-21 20:33:52.298
1774125232677,1774125232742,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:52.677
1774125232695,1774125232760,btc-updown-15m-1774125000,Down,book,,,,0.4,0.42,2026-03-21 20:33:52.695
1774125232729,1774125232792,btc-updown-15m-1774125000,Down,trade,0.42,7.119522,,0.4,0.42,2026-03-21 20:33:52.729
1774125232876,1774125232945,btc-updown-15m-1774125000,Down,book,,,,0.4,0.41,2026-03-21 20:33:52.876
1774125233264,1774125233328,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:53.264
1774125233293,1774125233360,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:53.293
1774125233295,1774125233360,btc-updown-15m-1774125000,Down,trade,0.42,15.0,,0.41,0.42,2026-03-21 20:33:53.295
1774125233300,1774125233366,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:53.300
1774125233325,1774125233388,btc-updown-15m-1774125000,Down,trade,0.42,15.0,,0.41,0.42,2026-03-21 20:33:53.325
1774125233330,1774125233393,btc-updown-15m-1774125000,Down,trade,0.42,5.166665,,0.41,0.42,2026-03-21 20:33:53.330
1774125233348,1774125233412,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:53.348
1774125233388,1774125233460,btc-updown-15m-1774125000,Down,trade,0.42,15.0,,0.41,0.42,2026-03-21 20:33:53.388
1774125234212,1774125234280,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:54.212
1774125234246,1774125234317,btc-updown-15m-1774125000,Down,trade,0.41,0.35,,0.41,0.42,2026-03-21 20:33:54.246
1774125234260,1774125234328,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:54.260
1774125235517,1774125235581,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:55.517
1774125236305,1774125236369,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:56.305
1774125236342,1774125236406,btc-updown-15m-1774125000,Down,trade,0.42,4.880951,,0.41,0.42,2026-03-21 20:33:56.342
1774125237291,1774125237360,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:57.291
1774125237320,1774125237385,btc-updown-15m-1774125000,Down,trade,0.42,4.880951,,0.41,0.42,2026-03-21 20:33:57.320
1774125238341,1774125238405,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:33:58.341
1774125238371,1774125238434,btc-updown-15m-1774125000,Down,trade,0.41,28.2,,0.41,0.42,2026-03-21 20:33:58.371
1774125240132,1774125240197,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:00.132
1774125240162,1774125240225,btc-updown-15m-1774125000,Down,trade,0.42,2.380951,,0.41,0.42,2026-03-21 20:34:00.162
1774125240409,1774125240473,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:00.409
1774125244356,1774125244420,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:04.356
1774125244362,1774125244426,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:04.362
1774125244367,1774125244437,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:04.367
1774125244375,1774125244442,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:04.375
1774125244385,1774125244448,btc-updown-15m-1774125000,Down,trade,0.42,24.0,,0.41,0.42,2026-03-21 20:34:04.385
1774125244389,1774125244453,btc-updown-15m-1774125000,Down,trade,0.42,29.0,,0.41,0.42,2026-03-21 20:34:04.389
1774125244391,1774125244454,btc-updown-15m-1774125000,Down,trade,0.42,25.0,,0.41,0.42,2026-03-21 20:34:04.391
1774125244398,1774125244461,btc-updown-15m-1774125000,Down,trade,0.42,20.0,,0.41,0.42,2026-03-21 20:34:04.398
1774125244500,1774125244564,btc-updown-15m-1774125000,Down,book,,,,0.41,0.43,2026-03-21 20:34:04.500
1774125244529,1774125244592,btc-updown-15m-1774125000,Down,trade,0.42,43.616278,,0.41,0.43,2026-03-21 20:34:04.529
1774125245020,1774125245084,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:05.020
1774125245049,1774125245111,btc-updown-15m-1774125000,Down,trade,0.42,7.0,,0.42,0.43,2026-03-21 20:34:05.049
1774125245827,1774125245899,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:05.827
1774125245831,1774125245901,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:05.831
1774125245834,1774125245902,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:05.834
1774125245838,1774125245905,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:05.838
1774125246227,1774125246291,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:06.227
1774125246254,1774125246317,btc-updown-15m-1774125000,Down,trade,0.42,0.36,,0.42,0.43,2026-03-21 20:34:06.254
1774125246722,1774125246788,btc-updown-15m-1774125000,Down,book,,,,0.42,0.43,2026-03-21 20:34:06.722
1774125247894,1774125247958,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:07.894
1774125250650,1774125250714,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:10.650
1774125250681,1774125250744,btc-updown-15m-1774125000,Down,trade,0.42,4.761903,,0.41,0.42,2026-03-21 20:34:10.681
1774125253974,1774125254043,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:13.974
1774125255076,1774125255140,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:15.076
1774125255104,1774125255170,btc-updown-15m-1774125000,Down,trade,0.41,2.29,,0.41,0.42,2026-03-21 20:34:15.104
1774125255405,1774125255471,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:15.405
1774125256724,1774125256788,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:16.724
1774125256794,1774125256859,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:16.794
1774125256826,1774125256889,btc-updown-15m-1774125000,Down,trade,0.42,11.90476,,0.41,0.42,2026-03-21 20:34:16.826
1774125256963,1774125257027,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:16.963
1774125256999,1774125257062,btc-updown-15m-1774125000,Down,trade,0.42,7.142856,,0.41,0.42,2026-03-21 20:34:16.999
1774125257930,1774125257996,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:17.930
1774125257959,1774125258025,btc-updown-15m-1774125000,Down,trade,0.42,29.333332,,0.41,0.42,2026-03-21 20:34:17.959
1774125260757,1774125260821,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:20.757
1774125260762,1774125260834,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:20.762
1774125260767,1774125260837,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:20.767
1774125261312,1774125261520,btc-updown-15m-1774125000,Down,book,,,,0.41,0.42,2026-03-21 20:34:21.312
1774125261314,1774125261521,btc-updown-15m-1774125000,Down,book,,,,0.41,0.44,2026-03-21 20:34:21.314
1774125261331,1774125261536,btc-updown-15m-1774125000,Down,book,,,,0.41,0.45,2026-03-21 20:34:21.331
1774125261344,1774125261408,btc-updown-15m-1774125000,Down,trade,0.44,29.666665,,0.41,0.42,2026-03-21 20:34:21.344
1774125261349,1774125261430,btc-updown-15m-1774125000,Down,trade,0.42,22.89,,0.41,0.42,2026-03-21 20:34:21.349
1774125261356,1774125261561,btc-updown-15m-1774125000,Down,book,,,,0.44,0.46,2026-03-21 20:34:21.356
1774125261389,1774125261596,btc-updown-15m-1774125000,Down,book,,,,0.44,0.46,2026-03-21 20:34:21.389
1774125261392,1774125261605,btc-updown-15m-1774125000,Down,book,,,,0.46,0.47,2026-03-21 20:34:21.392
1774125261396,1774125261460,btc-updown-15m-1774125000,Down,trade,0.45,23.0,,0.41,0.42,2026-03-21 20:34:21.396
1774125261400,1774125261616,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.400
1774125261426,1774125261488,btc-updown-15m-1774125000,Down,trade,0.46,17.21739,,0.41,0.42,2026-03-21 20:34:21.426
1774125261434,1774125261496,btc-updown-15m-1774125000,Down,trade,0.47,23.0,,0.41,0.42,2026-03-21 20:34:21.434
1774125261434,1774125261640,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.434
1774125261462,1774125261649,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.462
1774125261466,1774125261529,btc-updown-15m-1774125000,Down,trade,0.46,20.04,,0.41,0.44,2026-03-21 20:34:21.466
1774125261473,1774125261538,btc-updown-15m-1774125000,Down,trade,0.48,15.0,,0.41,0.45,2026-03-21 20:34:21.473
1774125261496,1774125261659,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.496
1774125261500,1774125261563,btc-updown-15m-1774125000,Down,trade,0.48,15.0,,0.44,0.46,2026-03-21 20:34:21.500
1774125261506,1774125261682,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.506
1774125261518,1774125261705,btc-updown-15m-1774125000,Down,book,,,,0.46,0.48,2026-03-21 20:34:21.518
1774125261526,1774125261590,btc-updown-15m-1774125000,Down,trade,0.48,15.0,,0.44,0.46,2026-03-21 20:34:21.526
1774125261531,1774125261726,btc-updown-15m-1774125000,Down,book,,,,0.46,0.49,2026-03-21 20:34:21.531
1774125261540,1774125261605,btc-updown-15m-1774125000,Down,trade,0.48,37.0,,0.46,0.47,2026-03-21 20:34:21.540
1774125261541,1774125261734,btc-updown-15m-1774125000,Down,book,,,,0.46,0.49,2026-03-21 20:34:21.541
1774125261549,1774125261613,btc-updown-15m-1774125000,Down,trade,0.48,23.0,,0.46,0.47,2026-03-21 20:34:21.549
1774125261555,1774125261750,btc-updown-15m-1774125000,Down,book,,,,0.46,0.49,2026-03-21 20:34:21.555
1774125261561,1774125261756,btc-updown-15m-1774125000,Down,book,,,,0.46,0.49,2026-03-21 20:34:21.561
1774125261568,1774125261632,btc-updown-15m-1774125000,Down,trade,0.49,23.0,,0.46,0.48,2026-03-21 20:34:21.568
1774125261576,1774125261640,btc-updown-15m-1774125000,Down,trade,0.49,23.0,,0.46,0.48,2026-03-21 20:34:21.576
1774125261594,1774125261657,btc-updown-15m-1774125000,Down,trade,0.49,37.0,,0.46,0.48,2026-03-21 20:34:21.594
1774125261595,1774125261657,btc-updown-15m-1774125000,Down,trade,0.49,37.0,,0.46,0.48,2026-03-21 20:34:21.595
